feature_1,feature_2,feature_3,feature_4,feature_5,feature_6
-3.013030728361216,8.654650540931907,3.3655414016422176,1.6577166709322753,-7.335106788083489,-6.789873321390222
5.547129592146458,-5.448422990286951,-7.025520619562312,-7.623644158702813,-3.682007978090667,1.9909283431044316
7.565933871855955,-5.448516332660702,-6.040523008428208,-5.6884054005454425,-4.134126778534977,-0.008397167758646518
6.828104561027847,-6.204292416491588,-6.619315213581314,-5.64284237741327,-3.8471928944865867,-0.3678381543456627
-1.595323176690956,9.337632154409116,4.017531143632228,1.8589664770905672,-7.404998143182125,-7.709789431854548
6.690884113876344,-5.056090804869562,-6.919912536372332,-6.188888413290453,-3.330036562939788,0.7957851346086644
-8.419393768467856,7.559614146751753,2.559416166880815,4.542554636930091,-8.95857848489235,9.077055916303545
-3.7320723441594623,8.409434341647879,3.5174036836125877,1.7622615935159467,-6.868576163637539,-5.874247205910777
-1.6298083616998178,8.8788203479064,4.680395759040856,1.118320772212658,-7.2062568258663795,-6.813556039450027
-8.71171727631444,7.265495048376468,1.6953487827788059,4.400933224532151,-9.61089093553886,10.060178172449799
-8.692047328373292,6.9850757370566665,1.254117595661639,4.684925952888996,-9.198189407308755,9.338691524972257
6.391271481298079,-6.168670374358791,-7.207291134061088,-6.38177314650854,-4.817987365227847,0.9511622108585188
5.194308659844671,-5.222790548617847,-5.921394317602528,-6.500706337202252,-3.8749607104743222,0.8046921632672169
-2.501396487926006,9.886406574492712,4.481084736285328,3.6052711838945033,-6.504226782492267,-7.394404127125716
-2.206205255664476,9.533739244700394,3.9197009919946355,1.772468942436163,-7.164594377847844,-7.272107132820174
6.471883009033219,-5.004572542830236,-6.767595030404308,-6.164513305597042,-4.4163633727651,1.78221810930879
-8.769791167438786,7.41370397237583,1.804132907535862,4.127284181688268,-9.403629052748716,8.372096007645911
-1.7259103387601527,9.026888433177977,5.0490506190050795,1.7870096299846583,-6.685127379658205,-6.958195425896557
6.207534850454576,-5.011561881308214,-5.708714583501426,-5.966426930387017,-4.5705427996127925,0.3052835628278761
6.3592067026992165,-6.325214951389704,-6.289898466261111,-5.357102727849587,-3.721307576939628,0.3437165313689847
5.936293764590728,-5.56732536029826,-5.983234527298729,-6.083630344460425,-4.026327736135871,0.4172362128047016
-9.612304296480643,6.546475652260534,1.8208294152900988,5.162864471094545,-9.744064924902114,8.496311271369022
7.0745239062918595,-6.0145096087763825,-6.055637176952338,-6.487637809481674,-3.4718688522767436,0.8643491230525893
7.197003591748385,-6.235125156842684,-5.467887514482275,-6.494583963556865,-3.9279755174183073,0.04680162515606323
-3.420819602625158,8.72374568447857,5.400025525740075,1.5485680045694636,-6.613335534263533,-6.415329161218344
-8.666808522201068,7.524196989490918,2.417426798467874,5.367574279180719,-9.69447845058038,8.919218696516813
7.6507955186192795,-5.516414868540688,-7.081030493079099,-6.065148201999239,-3.197176248821855,0.12925889005312796
5.761505874743959,-5.643201834566984,-6.372686565361785,-5.98433490317067,-3.8434069197607537,-0.08871273188417605
-8.982522995530891,7.098630430968945,2.4488762157862705,4.428009542812533,-9.804889813575398,10.093794925258434
-2.652566451172596,8.469747930973362,4.293816037887102,2.4264044194361856,-6.579076878576641,-7.466642740155077
6.75746575123066,-6.531316955207985,-6.123687884806403,-6.722723939206421,-4.2323251498591,0.8469470438978133
-8.346038447917591,7.6278873341630815,2.662305048617668,4.863028910188312,-8.759014719461435,9.787422975793671
-1.9534910945337653,10.1599361124804,3.8007382919366166,2.3109512259550744,-7.270012732624366,-7.172384823534764
-8.413676595362725,6.986042849962143,2.4017448782974884,4.744984225696947,-9.215224136753633,8.456062211305612
-9.106037816564879,6.189798476931385,1.7509164433147295,2.7071239599435346,-10.538651808175384,9.854445836926464
